uid,language,model,prompting_technique,category,path,text_sha1,rewrite_provider,rewrite_model,n_rewrites,edit_ratio_min,raidar_score,error_raidar,judge_model,judge_label,judge_p_ai,judge_confidence,judge_brief_reason,error_judge
02255,bangla,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,bangladesh,articles_today/bangla_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_bangladesh_02255.txt,d46a397a149845602d18851f9ea18a01d46fec1c,openai,gpt-4o-mini,1,0.39578630549285176,0.6042136945071482,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Repetitive phrases, incoherent narrative structure, grammatical errors, and nonsensical content indicate AI generation with poor training data.",
02289,telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_cinema,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_cinema_02289.txt,ec220477c13a39c420be4a98ee459ba2433fe1f0,openai,gpt-4o-mini,1,0.48088360237892946,0.5191163976210705,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Excessive repetition of identical phrases, incomplete ending, incoherent structure, and unnatural Telugu text flow indicate AI generation.",
02307,tamil,gpt_4o,zero-shot,க_ற_றம,articles_today/tamil_gpt_4o_zero-shot_க_ற_றம_02307.txt,c6df97cb844c08ac9a7b7bf58c9def7fce61d9fd,openai,gpt-4o-mini,1,0.15458422174840086,0.8454157782515992,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic phrasing, repetitive structure, lacks specific details typical of authentic Tamil news reporting style.",
02365,bangla,gpt_4o,chain-of-thought,education,articles_today/bangla_gpt_4o_chain-of-thought_education_02365.txt,8dd7dc2e10a115b633ac0eee8bcf3a62316737c3,openai,gpt-4o-mini,1,0.09265890778871978,0.9073410922112802,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Overly structured format, generic content, repetitive phrasing, lacks authentic journalistic voice and specific verifiable details.",
02374,tamil,gpt_4o,few-shot,தம_ழகம,articles_today/tamil_gpt_4o_few-shot_தம_ழகம_02374.txt,4b8dd9c77ca31c45a26ce51d174d7624133b9eb9,openai,gpt-4o-mini,1,0.18387909319899245,0.8161209068010076,,claude-sonnet-4-5-20250929,human,0.15,medium,Natural Tamil news style with typical local crime reporting structure and authentic regional details.,
02430,tamil,gpt_4o,chain-of-thought,தம_ழகம,articles_today/tamil_gpt_4o_chain-of-thought_தம_ழகம_02430.txt,a5197f056d7ba2ace9e15e6a07c83425b643204c,openai,gpt-4o-mini,1,0.08124652198107958,0.9187534780189204,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic festival coverage with formulaic structure, repetitive phrasing, and lack of specific details or authentic journalistic elements.",
02448,bangla,mistralai_Mistral_7B_Instruct_v0_2,few-shot,bangladesh,articles_today/bangla_mistralai_Mistral_7B_Instruct_v0_2_few-shot_bangladesh_02448.txt,c3182e03a65c2e740ac09b81d52e28c9d2be2486,openai,gpt-4o-mini,1,0.4663157894736842,0.5336842105263158,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Incoherent narrative, repetitive phrases, grammatical errors, and nonsensical sentence structures indicate AI generation with poor Bangla language model.",
02476,telugu,gpt_4o,chain-of-thought,eenadu_national,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_national_02476.txt,63114d71763e490af7ca6004b1a2acfaaa8b0e85,openai,gpt-4o-mini,1,0.18765638031693077,0.8123436196830692,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic phrasing, repetitive structure, lacks specific details, formulaic conclusion typical of AI-generated Telugu content.",
02497,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,க_ற_றம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_க_ற_றம_02497.txt,cbababef52de94f714e3ba44c5d99a9c29b51e52,openai,gpt-4o-mini,1,0.5748792270531401,0.4251207729468599,,claude-sonnet-4-5-20250929,ai,0.98,medium,"Repetitive nonsensical phrases, grammatical errors, incomplete sentences, and incoherent content structure indicate AI generation failure.",
02553,bangla,mistralai_Mistral_7B_Instruct_v0_2,few-shot,education,articles_today/bangla_mistralai_Mistral_7B_Instruct_v0_2_few-shot_education_02553.txt,1b25a7041cc65b848fc5b0d64489c070d19033c9,openai,gpt-4o-mini,1,0.22067307692307692,0.7793269230769231,,claude-sonnet-4-5-20250929,ai,0.98,medium,"Repetitive structure, nonsensical definitions, mechanical formatting, lacks human coherence and natural language flow.",
02555,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_தம_ழகம_02555.txt,bad37669789226a9713fd3976c9ad89c498eddf0,openai,gpt-4o-mini,1,0.7134866376631448,0.2865133623368552,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Excessive repetition of identical phrases, unnatural Tamil grammar, and incoherent sentence structure indicate AI generation.",
02581,tamil,gpt_4o,chain-of-thought,ச_ன_ம_ர_ல_ம,articles_today/tamil_gpt_4o_chain-of-thought_ச_ன_ம_ர_ல_ம_02581.txt,87c1bb7ddf7eca0336d0abf92b9016cffa107d57,openai,gpt-4o-mini,1,0.21052631578947367,0.7894736842105263,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic phrasing, vague details, repetitive structure, lacks specific names/dates typical of gossip journalism.",
02604,tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_02604.txt,39ba1a29f627a2e8dba064ee2547ab1323d23f1a,openai,gpt-4o-mini,1,0.6248534583821805,0.37514654161781946,,claude-sonnet-4-5-20250929,ai,0.98,medium,"Extreme repetition of identical phrases, incoherent grammar, nonsensical content structure, and meaningless word patterns indicate AI generation failure.",
02612,bangla,gpt_4o,few-shot,bangladesh,articles_today/bangla_gpt_4o_few-shot_bangladesh_02612.txt,b991657cfabc8e93c8c75ad12abb65faff8f8daa,openai,gpt-4o-mini,1,0.05431619786614937,0.9456838021338506,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic structure, repetitive phrasing, lacks specific details like names, dates, case numbers typical of real news.",
02618,tamil,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,உலகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_உலகம_02618.txt,bfce5cc58772e12b09d774b060f39014a1b637b9,openai,gpt-4o-mini,1,0.36067354698533405,0.639326453014666,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Repetitive phrases, incoherent structure, meaningless content, and grammatically broken Tamil indicate AI generation with poor training data.",
02622,hindi,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,ख_ल,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_ख_ल_02622.txt,38ae768ab6f9e25d6b4b01ac9eabc9fed959e887,openai,gpt-4o-mini,1,0.5574282147315855,0.44257178526841445,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Multiple grammatical errors, unnatural Hindi phrasing, repetitive structure, and factual inconsistencies indicate machine translation or AI generation.",
02650,hindi,gpt_4o,chain-of-thought,मन_र_जन,articles_today/hindi_gpt_4o_chain-of-thought_मन_र_जन_02650.txt,28aeadcdfde553e6ff34647cb373d7b8f19c8c9d,openai,gpt-4o-mini,1,0.1643002028397566,0.8356997971602433,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly formulaic structure, repetitive phrasing, generic statements, and overly balanced presentation typical of AI-generated Hindi content.",
02702,hindi,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,व_ज_ञ_न,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_व_ज_ञ_न_02702.txt,3802b7c50e619f649eb59e351c87dd43fc77a23c,openai,gpt-4o-mini,1,0.4216101694915254,0.5783898305084746,,claude-sonnet-4-5-20250929,ai,0.98,medium,"Structured outline format, garbled Hindi text with encoding errors, unnatural phrasing, and template-like organization indicate AI generation.",
02709,bangla,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,bangladesh,articles_today/bangla_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_bangladesh_02709.txt,8c8766b99078975f8170165852f6a67de479fd78,openai,gpt-4o-mini,1,0.5543797766019988,0.4456202233980012,,claude-sonnet-4-5-20250929,ai,0.98,medium,"Severe grammatical errors, repetitive phrases, incoherent structure, contradictory title/content, and nonsensical Bangla indicate AI generation with poor translation.",
02717,hindi,gpt_4o,zero-shot,स_शल,articles_today/hindi_gpt_4o_zero-shot_स_शल_02717.txt,032abb78aeced3a665dc1bcaa8cb4a84d298f0a6,openai,gpt-4o-mini,1,0.22283737024221453,0.7771626297577855,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, balanced opposing viewpoints, and generic social media trend narrative typical of AI-generated Hindi content.",
02759,bangla,gpt_4o,zero-shot,entertainment,articles_today/bangla_gpt_4o_zero-shot_entertainment_02759.txt,7b64fbc707f3564c07e57c4b14b45919e18ba875,openai,gpt-4o-mini,1,0.2575,0.7424999999999999,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic content, repetitive phrasing, vague details, formulaic structure, lacks specific journalistic elements typical of human reporting.",
02761,tamil,gpt_4o,zero-shot,உலகம,articles_today/tamil_gpt_4o_zero-shot_உலகம_02761.txt,5a4c7343d1635d901b52cdd27392ec89af16487c,openai,gpt-4o-mini,1,0.15517241379310345,0.8448275862068966,,claude-sonnet-4-5-20250929,human,0.15,medium,Brief apology message in Tamil; natural phrasing and context suggest human origin over AI generation.,
02768,telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_sports_02768.txt,8cfee214aa59cdd2c2360b6f09f53926a3c5475e,openai,gpt-4o-mini,1,0.727979274611399,0.272020725388601,,claude-sonnet-4-5-20250929,ai,0.98,medium,"Extreme repetition of phrases, incoherent structure, meaningless loops, and grammatical errors indicate AI generation failure.",
02850,telugu,gpt_4o,chain-of-thought,eenadu_sports,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_sports_02850.txt,b70e504932c74e733cac510b288a72ed178cb3a0,openai,gpt-4o-mini,1,0.11932255581216321,0.8806774441878368,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Repetitive phrasing, generic structure, formulaic transitions, and lack of specific details suggest AI generation.",
02865,hindi,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,व_ज_ञ_न,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_व_ज_ञ_न_02865.txt,fd7aef619c42767d861dc9645957340e86235b78,openai,gpt-4o-mini,1,0.29980276134122286,0.7001972386587771,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Incoherent structure, nonsensical terms like 'Ahamilton', repetitive phrasing, illogical content mixing Ayurveda with art and Parkinson's disease.",
02872,bangla,gpt_4o,chain-of-thought,entertainment,articles_today/bangla_gpt_4o_chain-of-thought_entertainment_02872.txt,cdcab9d35b8d978ffc736a44d4e04f8458b2d79f,openai,gpt-4o-mini,1,0.21596534653465346,0.7840346534653465,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic structure, repetitive phrasing, lacks specific details like venue/date, formulaic concert coverage pattern typical of AI.",
02887,tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_02887.txt,ac122ffcd9a079c5956a963e0f4f83d39374b6be,openai,gpt-4o-mini,1,0.7154471544715447,0.2845528455284553,,claude-sonnet-4-5-20250929,ai,0.98,medium,"Extreme repetition of identical sentences, nonsensical grammar, mixed language fragments, and incoherent structure indicate AI generation failure.",
02891,telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_business,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_business_02891.txt,0b297b7d890a91c10cf9bd3b042b693909d17cff,openai,gpt-4o-mini,1,0.7621440536013401,0.23785594639865992,,claude-sonnet-4-5-20250929,ai,0.98,medium,Severe repetitive text loop and nonsensical content indicates AI text generation failure or corruption.,
02975,hindi,gpt_4o,chain-of-thought,व_ज_ञ_न,articles_today/hindi_gpt_4o_chain-of-thought_व_ज_ञ_न_02975.txt,39b3809d5298e77480eae21afc86c6af15992251,openai,gpt-4o-mini,1,0.1038961038961039,0.8961038961038961,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, generic quotes, and overly formal Hindi suggest AI generation with template-based writing.",
02982,tamil,gpt_4o,few-shot,உலகம,articles_today/tamil_gpt_4o_few-shot_உலகம_02982.txt,0c3f62216d9a650b66550737121b0947b69f59a6,openai,gpt-4o-mini,1,0.09853249475890985,0.9014675052410901,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic phrasing, repetitive structure, lacks specific details like dates, sources, or direct quotes typical of real news.",
03014,hindi,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,स_शल,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_स_शल_03014.txt,6eb2e6dd31afb363d9e52779e945c85bb51c98c0,openai,gpt-4o-mini,1,0.425244177310293,0.5747558226897069,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Repetitive structure, unnatural Hindi phrasing, inconsistent transliteration (समarthan), lacks coherent news narrative flow.",
03027,hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,भ_रत,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_भ_रत_03027.txt,99180cfb2a3b1239ff0129c7103cf6e5d399b89e,openai,gpt-4o-mini,1,0.39865996649916247,0.6013400335008375,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Repetitive structure, nonsensical phrases like 'yauvanashastra minister', grammatical errors, and incoherent narrative indicate AI generation.",
03053,bangla,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,entertainment,articles_today/bangla_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_entertainment_03053.txt,7baad5ee3d56aabc68c76d4ed2f4c9f7beb7cf96,openai,gpt-4o-mini,1,0.4671592775041051,0.5328407224958949,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Incoherent content, impossible 1923 dates, repetitive structure, nonsensical numbers, and garbled Bengali indicate AI generation with poor training data.",
03056,telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_sports_03056.txt,390ef400da2444f15dbd942794bf66973af119c8,openai,gpt-4o-mini,1,0.7793103448275862,0.2206896551724138,,claude-sonnet-4-5-20250929,ai,0.95,medium,Severe repetitive text pattern and corrupted Telugu characters indicate AI generation failure or text corruption.,
03075,hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,भ_रत,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_भ_रत_03075.txt,53fd24226dc208efe2e7f6a5a6eb01513538a405,openai,gpt-4o-mini,1,0.36990595611285265,0.6300940438871474,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Incoherent narrative, grammatical errors, nonsensical phrases, repetitive structure, and illogical content flow indicate AI generation.",
03097,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_sports_03097.txt,9a80148570c4aec2499ded4b97728c047fb72a93,openai,gpt-4o-mini,1,0.5718157181571816,0.4281842818428184,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Severe grammatical errors, nonsensical Telugu words, repetitive broken phrases, and incoherent structure indicate AI generation failure.",
03142,hindi,gpt_4o,few-shot,व_ज_ञ_न,articles_today/hindi_gpt_4o_few-shot_व_ज_ञ_न_03142.txt,e4a6198b7aee7313feb7d755abef0dcac81852be,openai,gpt-4o-mini,1,0.1761467889908257,0.8238532110091743,,claude-sonnet-4-5-20250929,ai,0.88,medium,"Generic structure, repetitive phrasing, lacks specific data/quotes, formulaic transitions typical of AI-generated Hindi news content.",
03156,telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_sports_03156.txt,12b6e277491f4c112b7af4152d03b05102c80af4,openai,gpt-4o-mini,1,0.4530956848030019,0.5469043151969981,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Highly repetitive nonsensical text with garbled Telugu words, typical of broken AI generation or corrupted machine translation.",
03197,bangla,gpt_4o,zero-shot,bangladesh,articles_today/bangla_gpt_4o_zero-shot_bangladesh_03197.txt,8f4997cbf2061b43663c9fc1d9e614b6161a3fef,openai,gpt-4o-mini,1,0.1453287197231834,0.8546712802768166,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic phrasing, repetitive structure, vague details, lacks specific case names or concrete information typical of real news.",
03201,hindi,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,स_शल,articles_today/hindi_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_स_शल_03201.txt,668cac4e8af7e07c8552ef68df90c2536c14c0f9,openai,gpt-4o-mini,1,0.43219264892268694,0.5678073510773131,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Repetitive phrasing, awkward Hindi grammar, unnatural flow, and vague content typical of AI translation or generation.",
03212,telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_sports_03212.txt,261103c6616cc7b79578fcc5f5449c816a1bd207,openai,gpt-4o-mini,1,0.7115384615384616,0.28846153846153844,,claude-sonnet-4-5-20250929,ai,0.95,medium,"Excessive repetition of phrases, incomplete sentences, nonsensical grammar, and abrupt ending indicate AI generation failure.",
03257,bangla,gpt_4o,chain-of-thought,bangladesh,articles_today/bangla_gpt_4o_chain-of-thought_bangladesh_03257.txt,2aa99d751e1e4c4b24eee1036039869c2b758992,openai,gpt-4o-mini,1,0.10779961953075459,0.8922003804692454,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Repetitive phrasing, generic quotes, formulaic structure, and overly balanced presentation typical of AI-generated Bangla news.",
03282,bangla,gpt_4o,zero-shot,entertainment,articles_today/bangla_gpt_4o_zero-shot_entertainment_03282.txt,047870c1cc1b6dc6efa8eb5f5ec1b66207ae25b3,openai,gpt-4o-mini,1,0.09299191374663072,0.9070080862533693,,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic platitudes, repetitive phrasing, vague details, and formulaic moral lesson structure typical of AI-generated Bangla content.",
