uid,language,model,prompting_technique,category,path,text_sha1,judge_model,judge_label,judge_p_ai,judge_confidence,judge_brief_reason,error
02006,bangla,gpt_4o,few-shot,bangladesh,articles_today/bangla_gpt_4o_few-shot_bangladesh_02006.txt,5345e5594508e5fff8a2d8447220bd3b6a0e4898,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic structure, formulaic quotes, lack of specific details like dates, names, or exact locations typical of AI-generated Bangla news.",
02612,bangla,gpt_4o,few-shot,bangladesh,articles_today/bangla_gpt_4o_few-shot_bangladesh_02612.txt,b991657cfabc8e93c8c75ad12abb65faff8f8daa,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic structure, repetitive phrasing, lacks specific details like names, dates, case numbers typical of real news.",
03501,bangla,gpt_4o,few-shot,sports,articles_today/bangla_gpt_4o_few-shot_sports_03501.txt,02a4cc28c93307d953268349e8496b8dbdfee529,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural narrative flow, cultural context, authentic journalistic style typical of Bangla sports reporting.",
04122,bangla,gpt_4o,few-shot,bangladesh,articles_today/bangla_gpt_4o_few-shot_bangladesh_04122.txt,3c88d57dc2572fd8d1b12e864567235c6a3254c0,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla news structure with authentic quotes, typical journalistic style, and realistic local context without AI patterns.",
05916,bangla,gpt_4o,few-shot,bangladesh,articles_today/bangla_gpt_4o_few-shot_bangladesh_05916.txt,87d85b6b3d9155bf9cd7f9f4b10f32d94daeb25a,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic bureaucratic language, repetitive phrasing, lacks specific details, balanced tone without journalistic depth or named sources.",
06768,bangla,gpt_4o,few-shot,bangladesh,articles_today/bangla_gpt_4o_few-shot_bangladesh_06768.txt,6dbf61f79f72f18406e237326afd65815648a455,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic structure, repetitive phrasing, lacks specific details like names, dates, or locations typical of real news.",
1,bangla,gpt_4o,few-shot,opinion,articles_today/bangla_gpt_4o_few-shot_opinion_1.txt,687337f9c5e8ac92befa450c8e2bd6bb12eb83da,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured, formulaic paragraphs with generic policy discussion and balanced diplomatic tone typical of AI-generated Bangla content.",
2,bangla,gpt_4o,few-shot,technology,articles_today/bangla_gpt_4o_few-shot_technology_2.txt,1c46479e24fa28ea9b49d6bdb8aba37e5a1252a1,claude-sonnet-4-5-20250929,ai,0.92,medium,"Vague topic, repetitive structure, lacks concrete information, generic expert references, typical AI circular reasoning pattern",
00160,bangla,mistralai_Mistral_7B_Instruct_v0_2,few-shot,bangladesh,articles_today/bangla_mistralai_Mistral_7B_Instruct_v0_2_few-shot_bangladesh_00160.txt,d87614f393a264739d67f71f28cd05040ffa55ac,claude-sonnet-4-5-20250929,ai,0.95,medium,"Severe grammatical errors, nonsensical phrases, repetitive structure, and incoherent narrative indicate AI generation with poor Bangla language model.",
00520,bangla,mistralai_Mistral_7B_Instruct_v0_2,few-shot,entertainment,articles_today/bangla_mistralai_Mistral_7B_Instruct_v0_2_few-shot_entertainment_00520.txt,f2bfb0a60f51b39cb48d3913c16ded5436577611,claude-sonnet-4-5-20250929,ai,0.92,medium,"Repetitive unnatural phrasing, semantic incoherence, and nonsensical word choices indicate AI generation with poor Bangla language model.",
01325,bangla,mistralai_Mistral_7B_Instruct_v0_2,few-shot,bangladesh,articles_today/bangla_mistralai_Mistral_7B_Instruct_v0_2_few-shot_bangladesh_01325.txt,e2e330b5f6e013fc9e7ef1d6cadd0422ce7ad170,claude-sonnet-4-5-20250929,ai,0.95,medium,"Repetitive nonsensical phrases, incoherent structure, meaningless word combinations indicate AI-generated gibberish text.",
02448,bangla,mistralai_Mistral_7B_Instruct_v0_2,few-shot,bangladesh,articles_today/bangla_mistralai_Mistral_7B_Instruct_v0_2_few-shot_bangladesh_02448.txt,c3182e03a65c2e740ac09b81d52e28c9d2be2486,claude-sonnet-4-5-20250929,ai,0.92,medium,"Incoherent narrative, repetitive phrases, grammatical errors, and nonsensical sentence structures indicate AI generation with poor Bangla language model.",
02553,bangla,mistralai_Mistral_7B_Instruct_v0_2,few-shot,education,articles_today/bangla_mistralai_Mistral_7B_Instruct_v0_2_few-shot_education_02553.txt,1b25a7041cc65b848fc5b0d64489c070d19033c9,claude-sonnet-4-5-20250929,ai,0.98,medium,"Repetitive structure, nonsensical definitions, mechanical formatting, lacks human coherence and natural language flow.",
04131,bangla,mistralai_Mistral_7B_Instruct_v0_2,few-shot,bangladesh,articles_today/bangla_mistralai_Mistral_7B_Instruct_v0_2_few-shot_bangladesh_04131.txt,5520491c76670d8bb53592d50c5e8589d3e9937b,claude-sonnet-4-5-20250929,ai,0.95,medium,"Incoherent repetitive structure, nonsensical content mixing unrelated concepts, poor Bangla grammar typical of machine translation.",
04660,bangla,mistralai_Mistral_7B_Instruct_v0_2,few-shot,entertainment,articles_today/bangla_mistralai_Mistral_7B_Instruct_v0_2_few-shot_entertainment_04660.txt,a0bc3c2162da9917621817afbccdc7e98b922459,claude-sonnet-4-5-20250929,ai,0.92,medium,Severe coherence breakdown in final paragraph with nonsensical repetitive phrases and irrelevant Shawshank Redemption references indicating AI generation failure.,
05190,bangla,mistralai_Mistral_7B_Instruct_v0_2,few-shot,bangladesh,articles_today/bangla_mistralai_Mistral_7B_Instruct_v0_2_few-shot_bangladesh_05190.txt,5790f55d9fab3e9001f30265661e86f5f350d271,claude-sonnet-4-5-20250929,ai,0.95,medium,"Incoherent syntax, nonsensical phrases, repetitive names, and grammatically broken Bangla indicate machine generation.",
05896,bangla,mistralai_Mistral_7B_Instruct_v0_2,few-shot,bangladesh,articles_today/bangla_mistralai_Mistral_7B_Instruct_v0_2_few-shot_bangladesh_05896.txt,d802ad6b5ca15c095372e82cd49d9950418973d2,claude-sonnet-4-5-20250929,ai,0.98,medium,"Incoherent repetitive text with nonsensical phrases, grammatical errors, and illogical content structure typical of poor AI translation.",
07041,bangla,mistralai_Mistral_7B_Instruct_v0_2,few-shot,economy,articles_today/bangla_mistralai_Mistral_7B_Instruct_v0_2_few-shot_economy_07041.txt,284839ad5e9014eeb4edf865f8ff6b86bc1f2453,claude-sonnet-4-5-20250929,ai,0.95,medium,"Severe repetition, incoherent structure, nonsensical content, abrupt ending, and garbled Bangla indicate AI generation with poor quality control.",
1,bangla,gemini_2_5_flash,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_flash_zero-shot_bangladesh_1.txt,0baf799fc9b5f78e47320d79058b0502d3c1ccb0,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly formulaic structure, generic political phrases, lacks specific details, repetitive sentence patterns typical of AI-generated Bangla news.",
2,bangla,gemini_2_5_flash,zero-shot,technology,articles_today/bangla_gemini_2_5_flash_zero-shot_technology_2.txt,c2b7b72051f585b1b1d078f01a31130f0f89d157,claude-sonnet-4-5-20250929,ai,0.92,medium,"Highly structured bullet points, repetitive phrasing patterns, formulaic transitions, and overly comprehensive coverage suggest AI generation.",
26,bangla,gemini_2_5_flash,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_flash_zero-shot_bangladesh_26.txt,9354903884d26a1310aa5c7aaa8fe5c1a0490fe1,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural narrative flow, authentic local context, genuine passenger grievances, and realistic price comparisons indicate human journalism.",
27,bangla,gemini_2_5_flash,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_flash_zero-shot_bangladesh_27.txt,daa708fc13e2bc7a91dc18c6dc8aa278cc77dbaa,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural narrative flow, authentic Bangla journalistic style, realistic local context, human-like structural variations present.",
29,bangla,gemini_2_5_flash,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_flash_zero-shot_bangladesh_29.txt,c36416b54c7eaf1a83e77550cd0f1606952d8ad7,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic placeholder text, repetitive phrasing, formulaic news structure, lacks specific details and authentic journalistic elements typical of human reporting.",
3,bangla,gemini_2_5_flash,zero-shot,sports,articles_today/bangla_gemini_2_5_flash_zero-shot_sports_3.txt,b5809ad1c9991ae601b08d7d6c65a442c42533ce,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural sports journalism style with authentic quotes, contextual flow, and typical Bangla sports reporting structure.",
34,bangla,gemini_2_5_flash,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_flash_zero-shot_bangladesh_34.txt,2869f17daff9d57d0704d97422fbdc30f242746a,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla news structure with placeholder text, typical human reporting style, authentic local protest coverage format.",
4,bangla,gemini_2_5_flash,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_flash_zero-shot_bangladesh_4.txt,1a9b376a1da00914b0d78ded2a6e53822f201467,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural Bangla legal reporting style with authentic journalistic structure, contextual details, and typical human writing patterns.",
5,bangla,gemini_2_5_flash,zero-shot,sports,articles_today/bangla_gemini_2_5_flash_zero-shot_sports_5.txt,61812475aa7a162c6f6ea286a6d41fc9ffe0d1e3,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural narrative flow, emotional depth, cultural context, and authentic Bangla journalistic style suggest human authorship.",
5,bangla,gemini_2_5_flash,zero-shot,international,articles_today/bangla_gemini_2_5_flash_zero-shot_international_5.txt,ee6f4fca12c0048f5f496523196ff850b8b23956,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural Bangla flow, realistic event details, authentic quotes, and typical local news structure suggest human authorship.",
1,bangla,gemini_2_5_pro,zero-shot,economy,articles_today/bangla_gemini_2_5_pro_zero-shot_economy_1.txt,11748a2b38aed0951873edb386e9e805c0c6078d,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla news structure with authentic bureaucratic details, realistic policy specifics, and typical journalistic formatting for Bangladesh media.",
15,bangla,gemini_2_5_pro,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_pro_zero-shot_bangladesh_15.txt,4b33e46351098a238b73353c83f91bf12b12e225,claude-sonnet-4-5-20250929,human,0.12,medium,"Natural Bangla news structure with proper journalistic style, local details, and authentic reporting conventions typical of human journalism.",
16,bangla,gemini_2_5_pro,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_pro_zero-shot_bangladesh_16.txt,2474d546a0758faec770c3fc4e4ac1cb2b2fb0d7,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic quotes, overly formal Bangla, lacks specific verifiable details and journalistic attribution patterns.",
2,bangla,gemini_2_5_pro,zero-shot,opinion,articles_today/bangla_gemini_2_5_pro_zero-shot_opinion_2.txt,c893179563b066038e16c126b96f1f201c259bbd,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla idioms, authentic local quotes, cultural depth, and journalistic structure suggest human authorship.",
2,bangla,gemini_2_5_pro,zero-shot,sports,articles_today/bangla_gemini_2_5_pro_zero-shot_sports_2.txt,3ae04710a8b431e34bbe87d04edb3c24a79e493d,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla sports journalism style with authentic cultural references, idiomatic expressions, and typical human reporting patterns.",
2,bangla,gemini_2_5_pro,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_pro_zero-shot_bangladesh_2.txt,c2e5e9eefd15e76518505c0cfd44031dc018c846,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla news structure with authentic journalistic style, proper quote formatting, and typical government press briefing coverage.",
30,bangla,gemini_2_5_pro,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_pro_zero-shot_bangladesh_30.txt,aa0ebc1bbad263799ba79fa91269fabac3a559c7,claude-sonnet-4-5-20250929,ai,0.92,medium,"Mixed script anomalies (Urdu 'نگر', Devanagari 'आश्वासन'), overly structured narrative, formulaic quotes, and unnatural language mixing indicate AI generation.",
32,bangla,gemini_2_5_pro,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_pro_zero-shot_bangladesh_32.txt,56197ec45c0de82f45efc2d93b0691b901d725a5,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic details, repetitive phrasing, and lack of specific journalistic attribution suggest AI generation.",
33,bangla,gemini_2_5_pro,zero-shot,bangladesh,articles_today/bangla_gemini_2_5_pro_zero-shot_bangladesh_33.txt,732f6efd5b3f97a3a1de27e713c2654d164f96c8,claude-sonnet-4-5-20250929,human,0.12,medium,"Natural Bangla news structure, typical crime reporting style, authentic journalistic phrasing and local context details.",
5,bangla,gemini_2_5_pro,zero-shot,sports,articles_today/bangla_gemini_2_5_pro_zero-shot_sports_5.txt,0ac1fd9e319679d222454e67ed945440a791c787,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla prose with cultural idioms, emotional depth, and authentic journalistic style typical of human sports writing.",
1,bangla,gemma_3_12b_it,zero-shot,sports,articles_today/bangla_gemma_3_12b_it_zero-shot_sports_1.txt,7dcb2c08dd33219316c8ceedc6e6c4fc2b99af31,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural political reporting style with authentic Bangla journalistic conventions, informal sourcing patterns, and organic narrative flow typical of regional news.",
1,bangla,gemma_3_12b_it,zero-shot,opinion,articles_today/bangla_gemma_3_12b_it_zero-shot_opinion_1.txt,8e2335bcd18090c4ceda533ac5d0d9b4d0eb9443,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural Bangla flow, authentic journalistic structure, contextual political nuance, and realistic quoted speech patterns indicate human authorship.",
16,bangla,gemma_3_12b_it,zero-shot,bangladesh,articles_today/bangla_gemma_3_12b_it_zero-shot_bangladesh_16.txt,a5e2b7c9e332d40c8314ee8fba538b04ffeb0651,claude-sonnet-4-5-20250929,ai,0.92,medium,"Contains Cyrillic character 'пока' in Bangla text, generic structure, repetitive phrasing, lacks specific details typical of human journalism.",
2,bangla,gemma_3_12b_it,zero-shot,entertainment,articles_today/bangla_gemma_3_12b_it_zero-shot_entertainment_2.txt,c97ee3c5bead39d8bcbd4fdb2ab972ecd402cd8b,claude-sonnet-4-5-20250929,ai,0.92,medium,"Historical inaccuracy: Bangabandhu was assassinated on August 15, 1975, making the stated imprisonment timeline impossible.",
21,bangla,gemma_3_12b_it,zero-shot,bangladesh,articles_today/bangla_gemma_3_12b_it_zero-shot_bangladesh_21.txt,63b54f23dbf25484c6d8db3eff32d188c4716fbe,claude-sonnet-4-5-20250929,ai,0.92,medium,"Contains Telugu script mixed with Bangla (bharī, adhikārulu), unnatural phrasing, generic template structure typical of AI-generated regional news.",
25,bangla,gemma_3_12b_it,zero-shot,bangladesh,articles_today/bangla_gemma_3_12b_it_zero-shot_bangladesh_25.txt,e7c8a0911d70d442637375a3cca87137a9c46dde,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, repetitive phrasing, balanced opposing viewpoints, and generic bureaucratic quotes suggest AI generation.",
27,bangla,gemma_3_12b_it,zero-shot,bangladesh,articles_today/bangla_gemma_3_12b_it_zero-shot_bangladesh_27.txt,3eb36e1b4660222c89a2e93f7775e171b0d96bc2,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic formulaic structure, vague details, repetitive phrasing, lacks specific names/locations typical of authentic Bangla crime reporting.",
3,bangla,gemma_3_12b_it,zero-shot,international,articles_today/bangla_gemma_3_12b_it_zero-shot_international_3.txt,fa6881dde4b4ab4a4c40e2d85bc7bd4538eef485,claude-sonnet-4-5-20250929,human,0.25,medium,"Natural Bangla flow, contextual political nuance, speculative tone typical of regional journalism, lacks AI's formulaic structure",
3,bangla,gemma_3_12b_it,zero-shot,sports,articles_today/bangla_gemma_3_12b_it_zero-shot_sports_3.txt,993e21766b94103fc6a3607fccaa4a37f9042b79,claude-sonnet-4-5-20250929,human,0.15,medium,"Natural narrative flow, authentic cultural context, realistic personal details, and typical Bangla news article structure suggest human authorship.",
34,bangla,gemma_3_12b_it,zero-shot,bangladesh,articles_today/bangla_gemma_3_12b_it_zero-shot_bangladesh_34.txt,b9e53bc4e3c90e43e7bb6952a46398f26e109643,claude-sonnet-4-5-20250929,ai,0.92,medium,"Generic formulaic structure, repetitive phrasing, lacks specific details, and contains typical AI-generated news patterns.",
02174,bangla,gpt_4o,zero-shot,bangladesh,articles_today/bangla_gpt_4o_zero-shot_bangladesh_02174.txt,06db22c707d8bd404c4a47d42033c540556ee5af,claude-sonnet-4-5-20250929,ai,0.92,medium,"Formulaic structure, generic expert quotes, statistical claims without sources, overly balanced tone typical of AI-generated Bangla news.",
