language,model,prompting_technique,category,uid,filename,path,source
telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_business,03426,telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_business_03426.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_business_03426.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_cinema,05293,telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_cinema_05293.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_cinema_05293.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_sports,05965,telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_sports_05965.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_sports_05965.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_business,06270,telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_business_06270.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_business_06270.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_business,07011,telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_business_07011.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_business_07011.txt,ai
telugu,gemini_2_5_flash,few-shot,eenadu_sports,1,telugu_gemini_2_5_flash_few-shot_eenadu_sports_1.txt,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_sports_1.txt,ai
telugu,gemini_2_5_flash,few-shot,eenadu_business,11,telugu_gemini_2_5_flash_few-shot_eenadu_business_11.txt,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_business_11.txt,ai
telugu,gemini_2_5_flash,few-shot,eenadu_sports,11,telugu_gemini_2_5_flash_few-shot_eenadu_sports_11.txt,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_sports_11.txt,ai
telugu,gemini_2_5_flash,few-shot,eenadu_national,12,telugu_gemini_2_5_flash_few-shot_eenadu_national_12.txt,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_national_12.txt,ai
telugu,gemini_2_5_flash,few-shot,eenadu_national,14,telugu_gemini_2_5_flash_few-shot_eenadu_national_14.txt,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_national_14.txt,ai
telugu,gemini_2_5_flash,few-shot,eenadu_sports,2,telugu_gemini_2_5_flash_few-shot_eenadu_sports_2.txt,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_sports_2.txt,ai
telugu,gemini_2_5_flash,few-shot,eenadu_business,3,telugu_gemini_2_5_flash_few-shot_eenadu_business_3.txt,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_business_3.txt,ai
telugu,gemini_2_5_flash,few-shot,eenadu_cinema,5,telugu_gemini_2_5_flash_few-shot_eenadu_cinema_5.txt,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_cinema_5.txt,ai
telugu,gemini_2_5_flash,few-shot,eenadu_crime,6,telugu_gemini_2_5_flash_few-shot_eenadu_crime_6.txt,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_crime_6.txt,ai
telugu,gemini_2_5_flash,few-shot,eenadu_crime,9,telugu_gemini_2_5_flash_few-shot_eenadu_crime_9.txt,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_crime_9.txt,ai
telugu,gemini_2_5_pro,few-shot,eenadu_crime,10,telugu_gemini_2_5_pro_few-shot_eenadu_crime_10.txt,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_crime_10.txt,ai
telugu,gemini_2_5_pro,few-shot,eenadu_business,12,telugu_gemini_2_5_pro_few-shot_eenadu_business_12.txt,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_business_12.txt,ai
telugu,gemini_2_5_pro,few-shot,eenadu_national,14,telugu_gemini_2_5_pro_few-shot_eenadu_national_14.txt,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_national_14.txt,ai
telugu,gemini_2_5_pro,few-shot,eenadu_sports,17,telugu_gemini_2_5_pro_few-shot_eenadu_sports_17.txt,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_sports_17.txt,ai
telugu,gemini_2_5_pro,few-shot,eenadu_national,2,telugu_gemini_2_5_pro_few-shot_eenadu_national_2.txt,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_national_2.txt,ai
telugu,gemini_2_5_pro,few-shot,eenadu_national,4,telugu_gemini_2_5_pro_few-shot_eenadu_national_4.txt,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_national_4.txt,ai
telugu,gemini_2_5_pro,few-shot,eenadu_cinema,5,telugu_gemini_2_5_pro_few-shot_eenadu_cinema_5.txt,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_cinema_5.txt,ai
telugu,gemini_2_5_pro,few-shot,eenadu_business,7,telugu_gemini_2_5_pro_few-shot_eenadu_business_7.txt,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_business_7.txt,ai
telugu,gemini_2_5_pro,few-shot,eenadu_cinema,9,telugu_gemini_2_5_pro_few-shot_eenadu_cinema_9.txt,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_cinema_9.txt,ai
telugu,gemini_2_5_pro,few-shot,eenadu_crime,9,telugu_gemini_2_5_pro_few-shot_eenadu_crime_9.txt,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_crime_9.txt,ai
telugu,gemma_3_12b_it,few-shot,eenadu_business,1,telugu_gemma_3_12b_it_few-shot_eenadu_business_1.txt,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_1.txt,ai
telugu,gemma_3_12b_it,few-shot,eenadu_cinema,1,telugu_gemma_3_12b_it_few-shot_eenadu_cinema_1.txt,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_cinema_1.txt,ai
telugu,gemma_3_12b_it,few-shot,eenadu_business,10,telugu_gemma_3_12b_it_few-shot_eenadu_business_10.txt,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_10.txt,ai
telugu,gemma_3_12b_it,few-shot,eenadu_national,11,telugu_gemma_3_12b_it_few-shot_eenadu_national_11.txt,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_national_11.txt,ai
telugu,gemma_3_12b_it,few-shot,eenadu_business,2,telugu_gemma_3_12b_it_few-shot_eenadu_business_2.txt,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_2.txt,ai
telugu,gemma_3_12b_it,few-shot,eenadu_business,3,telugu_gemma_3_12b_it_few-shot_eenadu_business_3.txt,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_3.txt,ai
telugu,gemma_3_12b_it,few-shot,eenadu_business,4,telugu_gemma_3_12b_it_few-shot_eenadu_business_4.txt,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_4.txt,ai
telugu,gemma_3_12b_it,few-shot,eenadu_business,6,telugu_gemma_3_12b_it_few-shot_eenadu_business_6.txt,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_business_6.txt,ai
telugu,gemma_3_12b_it,few-shot,eenadu_national,7,telugu_gemma_3_12b_it_few-shot_eenadu_national_7.txt,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_national_7.txt,ai
telugu,gemma_3_12b_it,few-shot,eenadu_national,9,telugu_gemma_3_12b_it_few-shot_eenadu_national_9.txt,articles_today/telugu_gemma_3_12b_it_few-shot_eenadu_national_9.txt,ai
telugu,gpt_4o,few-shot,eenadu_national,00148,telugu_gpt_4o_few-shot_eenadu_national_00148.txt,articles_today/telugu_gpt_4o_few-shot_eenadu_national_00148.txt,ai
telugu,gpt_4o,few-shot,eenadu_national,00586,telugu_gpt_4o_few-shot_eenadu_national_00586.txt,articles_today/telugu_gpt_4o_few-shot_eenadu_national_00586.txt,ai
telugu,gpt_4o,few-shot,eenadu_crime,02076,telugu_gpt_4o_few-shot_eenadu_crime_02076.txt,articles_today/telugu_gpt_4o_few-shot_eenadu_crime_02076.txt,ai
telugu,gpt_4o,few-shot,eenadu_national,04905,telugu_gpt_4o_few-shot_eenadu_national_04905.txt,articles_today/telugu_gpt_4o_few-shot_eenadu_national_04905.txt,ai
telugu,gpt_4o,few-shot,eenadu_sports,05132,telugu_gpt_4o_few-shot_eenadu_sports_05132.txt,articles_today/telugu_gpt_4o_few-shot_eenadu_sports_05132.txt,ai
telugu,gpt_4o,few-shot,eenadu_national,05150,telugu_gpt_4o_few-shot_eenadu_national_05150.txt,articles_today/telugu_gpt_4o_few-shot_eenadu_national_05150.txt,ai
telugu,gpt_4o,few-shot,eenadu_national,06713,telugu_gpt_4o_few-shot_eenadu_national_06713.txt,articles_today/telugu_gpt_4o_few-shot_eenadu_national_06713.txt,ai
telugu,gpt_4o,few-shot,eenadu_sports,15,telugu_gpt_4o_few-shot_eenadu_sports_15.txt,articles_today/telugu_gpt_4o_few-shot_eenadu_sports_15.txt,ai
telugu,gpt_4o,few-shot,eenadu_cinema,4,telugu_gpt_4o_few-shot_eenadu_cinema_4.txt,articles_today/telugu_gpt_4o_few-shot_eenadu_cinema_4.txt,ai
telugu,gpt_4o,few-shot,eenadu_sports,4,telugu_gpt_4o_few-shot_eenadu_sports_4.txt,articles_today/telugu_gpt_4o_few-shot_eenadu_sports_4.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_cinema,02289,telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_cinema_02289.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_cinema_02289.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_sports,02768,telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_sports_02768.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_sports_02768.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_business,02891,telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_business_02891.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_business_02891.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_crime,03535,telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_crime_03535.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_crime_03535.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_cinema,03937,telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_cinema_03937.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_cinema_03937.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_crime,05331,telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_crime_05331.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_crime_05331.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_national,05545,telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_national_05545.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_national_05545.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_sports,06814,telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_sports_06814.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_sports_06814.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_national,1,telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_national_1.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_national_1.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,few-shot,eenadu_business,2,telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_business_2.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_few-shot_eenadu_business_2.txt,ai
telugu,gemini_2_5_flash,zero-shot,eenadu_cinema,1,telugu_gemini_2_5_flash_zero-shot_eenadu_cinema_1.txt,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_cinema_1.txt,ai
telugu,gemini_2_5_flash,zero-shot,eenadu_national,11,telugu_gemini_2_5_flash_zero-shot_eenadu_national_11.txt,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_national_11.txt,ai
telugu,gemini_2_5_flash,zero-shot,eenadu_national,14,telugu_gemini_2_5_flash_zero-shot_eenadu_national_14.txt,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_national_14.txt,ai
telugu,gemini_2_5_flash,zero-shot,eenadu_sports,2,telugu_gemini_2_5_flash_zero-shot_eenadu_sports_2.txt,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_sports_2.txt,ai
telugu,gemini_2_5_flash,zero-shot,eenadu_business,2,telugu_gemini_2_5_flash_zero-shot_eenadu_business_2.txt,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_business_2.txt,ai
telugu,gemini_2_5_flash,zero-shot,eenadu_cinema,3,telugu_gemini_2_5_flash_zero-shot_eenadu_cinema_3.txt,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_cinema_3.txt,ai
telugu,gemini_2_5_flash,zero-shot,eenadu_national,4,telugu_gemini_2_5_flash_zero-shot_eenadu_national_4.txt,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_national_4.txt,ai
telugu,gemini_2_5_flash,zero-shot,eenadu_cinema,6,telugu_gemini_2_5_flash_zero-shot_eenadu_cinema_6.txt,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_cinema_6.txt,ai
telugu,gemini_2_5_flash,zero-shot,eenadu_crime,8,telugu_gemini_2_5_flash_zero-shot_eenadu_crime_8.txt,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_crime_8.txt,ai
telugu,gemini_2_5_flash,zero-shot,eenadu_business,8,telugu_gemini_2_5_flash_zero-shot_eenadu_business_8.txt,articles_today/telugu_gemini_2_5_flash_zero-shot_eenadu_business_8.txt,ai
telugu,gemini_2_5_pro,zero-shot,eenadu_cinema,1,telugu_gemini_2_5_pro_zero-shot_eenadu_cinema_1.txt,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_cinema_1.txt,ai
telugu,gemini_2_5_pro,zero-shot,eenadu_sports,10,telugu_gemini_2_5_pro_zero-shot_eenadu_sports_10.txt,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_sports_10.txt,ai
telugu,gemini_2_5_pro,zero-shot,eenadu_business,10,telugu_gemini_2_5_pro_zero-shot_eenadu_business_10.txt,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_business_10.txt,ai
telugu,gemini_2_5_pro,zero-shot,eenadu_national,12,telugu_gemini_2_5_pro_zero-shot_eenadu_national_12.txt,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_national_12.txt,ai
telugu,gemini_2_5_pro,zero-shot,eenadu_national,2,telugu_gemini_2_5_pro_zero-shot_eenadu_national_2.txt,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_national_2.txt,ai
telugu,gemini_2_5_pro,zero-shot,eenadu_national,3,telugu_gemini_2_5_pro_zero-shot_eenadu_national_3.txt,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_national_3.txt,ai
telugu,gemini_2_5_pro,zero-shot,eenadu_business,3,telugu_gemini_2_5_pro_zero-shot_eenadu_business_3.txt,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_business_3.txt,ai
telugu,gemini_2_5_pro,zero-shot,eenadu_national,4,telugu_gemini_2_5_pro_zero-shot_eenadu_national_4.txt,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_national_4.txt,ai
telugu,gemini_2_5_pro,zero-shot,eenadu_sports,4,telugu_gemini_2_5_pro_zero-shot_eenadu_sports_4.txt,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_sports_4.txt,ai
telugu,gemini_2_5_pro,zero-shot,eenadu_business,8,telugu_gemini_2_5_pro_zero-shot_eenadu_business_8.txt,articles_today/telugu_gemini_2_5_pro_zero-shot_eenadu_business_8.txt,ai
telugu,gemma_3_12b_it,zero-shot,eenadu_cinema,1,telugu_gemma_3_12b_it_zero-shot_eenadu_cinema_1.txt,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_cinema_1.txt,ai
telugu,gemma_3_12b_it,zero-shot,eenadu_national,10,telugu_gemma_3_12b_it_zero-shot_eenadu_national_10.txt,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_national_10.txt,ai
telugu,gemma_3_12b_it,zero-shot,eenadu_sports,14,telugu_gemma_3_12b_it_zero-shot_eenadu_sports_14.txt,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_sports_14.txt,ai
telugu,gemma_3_12b_it,zero-shot,eenadu_crime,3,telugu_gemma_3_12b_it_zero-shot_eenadu_crime_3.txt,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_crime_3.txt,ai
telugu,gemma_3_12b_it,zero-shot,eenadu_business,4,telugu_gemma_3_12b_it_zero-shot_eenadu_business_4.txt,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_business_4.txt,ai
telugu,gemma_3_12b_it,zero-shot,eenadu_sports,5,telugu_gemma_3_12b_it_zero-shot_eenadu_sports_5.txt,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_sports_5.txt,ai
telugu,gemma_3_12b_it,zero-shot,eenadu_national,7,telugu_gemma_3_12b_it_zero-shot_eenadu_national_7.txt,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_national_7.txt,ai
telugu,gemma_3_12b_it,zero-shot,eenadu_business,7,telugu_gemma_3_12b_it_zero-shot_eenadu_business_7.txt,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_business_7.txt,ai
telugu,gemma_3_12b_it,zero-shot,eenadu_national,9,telugu_gemma_3_12b_it_zero-shot_eenadu_national_9.txt,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_national_9.txt,ai
telugu,gemma_3_12b_it,zero-shot,eenadu_cinema,9,telugu_gemma_3_12b_it_zero-shot_eenadu_cinema_9.txt,articles_today/telugu_gemma_3_12b_it_zero-shot_eenadu_cinema_9.txt,ai
telugu,gpt_4o,zero-shot,eenadu_cinema,00591,telugu_gpt_4o_zero-shot_eenadu_cinema_00591.txt,articles_today/telugu_gpt_4o_zero-shot_eenadu_cinema_00591.txt,ai
telugu,gpt_4o,zero-shot,eenadu_cinema,03831,telugu_gpt_4o_zero-shot_eenadu_cinema_03831.txt,articles_today/telugu_gpt_4o_zero-shot_eenadu_cinema_03831.txt,ai
telugu,gpt_4o,zero-shot,eenadu_business,03881,telugu_gpt_4o_zero-shot_eenadu_business_03881.txt,articles_today/telugu_gpt_4o_zero-shot_eenadu_business_03881.txt,ai
telugu,gpt_4o,zero-shot,eenadu_sports,04081,telugu_gpt_4o_zero-shot_eenadu_sports_04081.txt,articles_today/telugu_gpt_4o_zero-shot_eenadu_sports_04081.txt,ai
telugu,gpt_4o,zero-shot,eenadu_national,04588,telugu_gpt_4o_zero-shot_eenadu_national_04588.txt,articles_today/telugu_gpt_4o_zero-shot_eenadu_national_04588.txt,ai
telugu,gpt_4o,zero-shot,eenadu_national,07119,telugu_gpt_4o_zero-shot_eenadu_national_07119.txt,articles_today/telugu_gpt_4o_zero-shot_eenadu_national_07119.txt,ai
telugu,gpt_4o,zero-shot,eenadu_sports,15,telugu_gpt_4o_zero-shot_eenadu_sports_15.txt,articles_today/telugu_gpt_4o_zero-shot_eenadu_sports_15.txt,ai
telugu,gpt_4o,zero-shot,eenadu_sports,3,telugu_gpt_4o_zero-shot_eenadu_sports_3.txt,articles_today/telugu_gpt_4o_zero-shot_eenadu_sports_3.txt,ai
telugu,gpt_4o,zero-shot,eenadu_crime,4,telugu_gpt_4o_zero-shot_eenadu_crime_4.txt,articles_today/telugu_gpt_4o_zero-shot_eenadu_crime_4.txt,ai
telugu,gpt_4o,zero-shot,eenadu_sports,7,telugu_gpt_4o_zero-shot_eenadu_sports_7.txt,articles_today/telugu_gpt_4o_zero-shot_eenadu_sports_7.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_cinema,00814,telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_cinema_00814.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_cinema_00814.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_sports,03056,telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_sports_03056.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_sports_03056.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_sports,03156,telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_sports_03156.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_sports_03156.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_sports,03212,telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_sports_03212.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_sports_03212.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_business,04414,telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_business_04414.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_business_04414.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_national,06703,telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_national_06703.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_national_06703.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_sports,07081,telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_sports_07081.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_sports_07081.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_cinema,07098,telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_cinema_07098.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_cinema_07098.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_business,3,telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_business_3.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_business_3.txt,ai
telugu,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,eenadu_national,7,telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_national_7.txt,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_eenadu_national_7.txt,ai
