uid,language,model,prompting_technique,category,path,text_sha1,rewrite_provider,rewrite_model,n_rewrites,edit_ratio_min,raidar_score,error
2,tamil,gemini_2_5_pro,zero-shot,தம_ழகம,articles_today/tamil_gemini_2_5_pro_zero-shot_தம_ழகம_2.txt,67285bec43ea69a49ee87b7efdfaf2038c32a36e,openai,gpt-4o-mini,1,0.20159313725490197,0.798406862745098,
2,tamil,gemini_2_5_pro,zero-shot,ம_வட_ட_மச_ல,articles_today/tamil_gemini_2_5_pro_zero-shot_ம_வட_ட_மச_ல_2.txt,c6a58aaad5ba3ef77df9774f38e85499bf0e9134,openai,gpt-4o-mini,1,0.12299196787148595,0.8770080321285141,
25,tamil,gemini_2_5_pro,zero-shot,தம_ழகம,articles_today/tamil_gemini_2_5_pro_zero-shot_தம_ழகம_25.txt,388455989c12beaaa20bc5636e2e8de71b30a283,openai,gpt-4o-mini,1,0.1392857142857143,0.8607142857142858,
4,tamil,gemini_2_5_pro,zero-shot,க_ற_றம,articles_today/tamil_gemini_2_5_pro_zero-shot_க_ற_றம_4.txt,df9dae76a892c0b52a9dc1b852bd950ba4adf15f,openai,gpt-4o-mini,1,0.16756756756756758,0.8324324324324324,
5,tamil,gemini_2_5_pro,zero-shot,க_ற_றம,articles_today/tamil_gemini_2_5_pro_zero-shot_க_ற_றம_5.txt,acbb68678045eb6451c05c902ce4306820c1863a,openai,gpt-4o-mini,1,0.16202872531418314,0.8379712746858169,
8,tamil,gemini_2_5_pro,zero-shot,க_ற_றம,articles_today/tamil_gemini_2_5_pro_zero-shot_க_ற_றம_8.txt,97e4b26baad3159bf873c9ca009c4c6ddae8e08e,openai,gpt-4o-mini,1,0.13879598662207357,0.8612040133779264,
1,tamil,gemma_3_12b_it,zero-shot,ம_வட_ட_மச_ல,articles_today/tamil_gemma_3_12b_it_zero-shot_ம_வட_ட_மச_ல_1.txt,926c2606d3684abf8543d8b527fe873c9d7a1958,openai,gpt-4o-mini,1,0.1636876763875823,0.8363123236124177,
2,tamil,gemma_3_12b_it,zero-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_zero-shot_தம_ழகம_2.txt,5b4d758cc3181ddfb23219d8eacc8772d74d0276,openai,gpt-4o-mini,1,0.060767590618336885,0.9392324093816631,
22,tamil,gemma_3_12b_it,zero-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_zero-shot_தம_ழகம_22.txt,c833655f8ec9d7b9e4bed87345663c02bfa532ca,openai,gpt-4o-mini,1,0.11231884057971014,0.8876811594202898,
24,tamil,gemma_3_12b_it,zero-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_zero-shot_தம_ழகம_24.txt,6e0240be96586a3b64734d5d564f1008ff8ab3c9,openai,gpt-4o-mini,1,0.17952127659574468,0.8204787234042553,
3,tamil,gemma_3_12b_it,zero-shot,க_ற_றம,articles_today/tamil_gemma_3_12b_it_zero-shot_க_ற_றம_3.txt,3a165a8c8766c6c25ea379c6170d86d675f43725,openai,gpt-4o-mini,1,0.10748299319727891,0.8925170068027211,
3,tamil,gemma_3_12b_it,zero-shot,ம_வட_ட_மச_ல,articles_today/tamil_gemma_3_12b_it_zero-shot_ம_வட_ட_மச_ல_3.txt,5453d3f16eb6c563cd2adcfc11e99841806660a1,openai,gpt-4o-mini,1,0.039739884393063585,0.9602601156069364,
3,tamil,gemma_3_12b_it,zero-shot,தம_ழகம,articles_today/tamil_gemma_3_12b_it_zero-shot_தம_ழகம_3.txt,4911363ccdb908c17bb5802fde932f378029cbc5,openai,gpt-4o-mini,1,0.07775020678246485,0.9222497932175352,
4,tamil,gemma_3_12b_it,zero-shot,ச_ன_ம_ர_ல_ம,articles_today/tamil_gemma_3_12b_it_zero-shot_ச_ன_ம_ர_ல_ம_4.txt,b77d08bf13947b03e92734301a466ee56433bb7a,openai,gpt-4o-mini,1,0.07675438596491228,0.9232456140350878,
6,tamil,gemma_3_12b_it,zero-shot,இந_த_ய,articles_today/tamil_gemma_3_12b_it_zero-shot_இந_த_ய_6.txt,9f919b345f232864a8ac997fa098544328660fb6,openai,gpt-4o-mini,1,0.06882022471910113,0.9311797752808989,
7,tamil,gemma_3_12b_it,zero-shot,க_ற_றம,articles_today/tamil_gemma_3_12b_it_zero-shot_க_ற_றம_7.txt,15af2bed5e5fb41141a9947b544cb1c486b05b5e,openai,gpt-4o-mini,1,0.12162162162162163,0.8783783783783784,
01052,tamil,gpt_4o,zero-shot,ம_வட_ட_மச_ல,articles_today/tamil_gpt_4o_zero-shot_ம_வட_ட_மச_ல_01052.txt,78a2fa8bd69d650069a9dfeb75bdce1221a08067,openai,gpt-4o-mini,1,0.1351010101010101,0.8648989898989898,
01359,tamil,gpt_4o,zero-shot,இந_த_ய,articles_today/tamil_gpt_4o_zero-shot_இந_த_ய_01359.txt,32166ee39e41cfa20266809b4c30d238401f6bf0,openai,gpt-4o-mini,1,0.06454816285998013,0.9354518371400199,
01530,tamil,gpt_4o,zero-shot,தம_ழகம,articles_today/tamil_gpt_4o_zero-shot_தம_ழகம_01530.txt,942083482a76f661f0a74bcbfba3797c65047562,openai,gpt-4o-mini,1,0.19718309859154928,0.8028169014084507,
01861,tamil,gpt_4o,zero-shot,ஸ_ட_ட_எக_ஸ_ப_ரஸ,articles_today/tamil_gpt_4o_zero-shot_ஸ_ட_ட_எக_ஸ_ப_ரஸ_01861.txt,80793305c00ede81f1beb6591104a946696ffddb,openai,gpt-4o-mini,1,0.1511737089201878,0.8488262910798122,
02307,tamil,gpt_4o,zero-shot,க_ற_றம,articles_today/tamil_gpt_4o_zero-shot_க_ற_றம_02307.txt,c6df97cb844c08ac9a7b7bf58c9def7fce61d9fd,openai,gpt-4o-mini,1,0.15458422174840086,0.8454157782515992,
02761,tamil,gpt_4o,zero-shot,உலகம,articles_today/tamil_gpt_4o_zero-shot_உலகம_02761.txt,5a4c7343d1635d901b52cdd27392ec89af16487c,openai,gpt-4o-mini,1,0.15517241379310345,0.8448275862068966,
04286,tamil,gpt_4o,zero-shot,தம_ழகம,articles_today/tamil_gpt_4o_zero-shot_தம_ழகம_04286.txt,9769a851e4bdb5289b657b0a6b90193b27a8e6d5,openai,gpt-4o-mini,1,0.18688524590163935,0.8131147540983606,
04529,tamil,gpt_4o,zero-shot,தம_ழகம,articles_today/tamil_gpt_4o_zero-shot_தம_ழகம_04529.txt,59f569ea3972e1cc50e535d331a1c00061c519e1,openai,gpt-4o-mini,1,0.14821763602251406,0.851782363977486,
06817,tamil,gpt_4o,zero-shot,ம_வட_ட_மச_ல,articles_today/tamil_gpt_4o_zero-shot_ம_வட_ட_மச_ல_06817.txt,caeeb67cb2a00c6ebb05a27e89dc74921c372092,openai,gpt-4o-mini,1,0.11466666666666667,0.8853333333333333,
19,tamil,gpt_4o,zero-shot,தம_ழகம,articles_today/tamil_gpt_4o_zero-shot_தம_ழகம_19.txt,3e8e84a92e33344d0df384f48a1e30cebb32aab2,openai,gpt-4o-mini,1,0.12705272255834055,0.8729472774416595,
00489,tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,ம_வட_ட_மச_ல,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_ம_வட_ட_மச_ல_00489.txt,f9eb2b6ef0080e31ce43e73687c39523f1f6ddbb,openai,gpt-4o-mini,1,0.41544715447154473,0.5845528455284552,
00895,tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_00895.txt,85a1c87bd9fffc94a6a8746bfd079e9172a5b248,openai,gpt-4o-mini,1,0.6370588235294118,0.3629411764705882,
00953,tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,க_ற_றம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_க_ற_றம_00953.txt,ef145e17d1f15756cd60895c2b0aa018b6341ccb,openai,gpt-4o-mini,1,0.6758869512928443,0.32411304870715574,
02604,tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_02604.txt,39ba1a29f627a2e8dba064ee2547ab1323d23f1a,openai,gpt-4o-mini,1,0.6248534583821805,0.37514654161781946,
02887,tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_02887.txt,ac122ffcd9a079c5956a963e0f4f83d39374b6be,openai,gpt-4o-mini,1,0.7154471544715447,0.2845528455284553,
03712,tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_03712.txt,7490616db3210afd7315715a114ae4642ddcf000,openai,gpt-4o-mini,1,0.6224667052692531,0.3775332947307469,
04893,tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,க_ற_றம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_க_ற_றம_04893.txt,660ead842269185f3930880b0f57a5de3e559e44,openai,gpt-4o-mini,1,0.5441696113074205,0.4558303886925795,
04965,tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,தம_ழகம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_தம_ழகம_04965.txt,7f6ed47cf9111c6a2d8ed0c4b217d467e952ddff,openai,gpt-4o-mini,1,0.5925233644859813,0.4074766355140187,
06454,tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,க_ற_றம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_க_ற_றம_06454.txt,95119848b6523b92e2ca850fc973a2ee72a1effb,openai,gpt-4o-mini,1,0.47554507955215086,0.5244549204478491,
6,tamil,mistralai_Mistral_7B_Instruct_v0_2,zero-shot,க_ற_றம,articles_today/tamil_mistralai_Mistral_7B_Instruct_v0_2_zero-shot_க_ற_றம_6.txt,5d5dcdc846e4fe6b7d68ddc9e38830c6da14793f,openai,gpt-4o-mini,1,0.6524427952999382,0.3475572047000618,
1,telugu,gemini_2_5_flash,chain-of-thought,eenadu_crime,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_crime_1.txt,3be6463e9ab719d3eb2aa6f6d038a1b973c9e936,openai,gpt-4o-mini,1,0.12546430045398266,0.8745356995460174,
1,telugu,gemini_2_5_flash,chain-of-thought,eenadu_sports,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_sports_1.txt,6d406b501d6dc288c9836646969f5d399a8b5b62,openai,gpt-4o-mini,1,0.05757026291931097,0.942429737080689,
11,telugu,gemini_2_5_flash,chain-of-thought,eenadu_business,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_business_11.txt,6233b9e0bcd1d4902b7f47a2814ccacce27caf71,openai,gpt-4o-mini,1,0.05406593406593407,0.9459340659340659,
11,telugu,gemini_2_5_flash,chain-of-thought,eenadu_national,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_national_11.txt,d262e92ddbd85df371229c914a07a1ac4a708744,openai,gpt-4o-mini,1,0.044661190965092405,0.9553388090349076,
12,telugu,gemini_2_5_flash,chain-of-thought,eenadu_sports,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_sports_12.txt,a4ed4bc0490084178b5c59454a3c41ccb915a30e,openai,gpt-4o-mini,1,0.20766961651917404,0.792330383480826,
4,telugu,gemini_2_5_flash,chain-of-thought,eenadu_cinema,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_cinema_4.txt,2a816eec3bf64ccb5346561758305cd19f126ae3,openai,gpt-4o-mini,1,0.07732696897374702,0.922673031026253,
4,telugu,gemini_2_5_flash,chain-of-thought,eenadu_crime,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_crime_4.txt,a83c0fcec07b673d87ed9269d7be12862e28d580,openai,gpt-4o-mini,1,0.17639168343393696,0.823608316566063,
4,telugu,gemini_2_5_flash,chain-of-thought,eenadu_sports,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_sports_4.txt,563715ea75c0895b1f3cc75bd51ae0457ada4044,openai,gpt-4o-mini,1,0.20128904313336637,0.7987109568666336,
8,telugu,gemini_2_5_flash,chain-of-thought,eenadu_cinema,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_cinema_8.txt,5f38c78e46c9c441b56101b4762e53ce5a6f8253,openai,gpt-4o-mini,1,0.12784679089026915,0.8721532091097308,
9,telugu,gemini_2_5_flash,chain-of-thought,eenadu_crime,articles_today/telugu_gemini_2_5_flash_chain-of-thought_eenadu_crime_9.txt,7de61ff05e573f077166f966a295a62a9e4eba48,openai,gpt-4o-mini,1,0.16715031921067905,0.832849680789321,
1,telugu,gemini_2_5_pro,chain-of-thought,eenadu_crime,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_crime_1.txt,2e0d8c4f38f7bba3f10c623ce1be34826286865c,openai,gpt-4o-mini,1,0.17539525691699603,0.8246047430830039,
11,telugu,gemini_2_5_pro,chain-of-thought,eenadu_sports,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_sports_11.txt,b5b4d29c4a819805cfaf532a4d25386831d97bc3,openai,gpt-4o-mini,1,0.04,0.96,
2,telugu,gemini_2_5_pro,chain-of-thought,eenadu_national,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_national_2.txt,37ee0c1712edc5fd8b6dec7af48d1b525708a300,openai,gpt-4o-mini,1,0.2170035671819263,0.7829964328180737,
2,telugu,gemini_2_5_pro,chain-of-thought,eenadu_cinema,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_cinema_2.txt,3c8bca058e011f21e10fe0d3fa7249d63477b8dd,openai,gpt-4o-mini,1,0.14656771799628943,0.8534322820037106,
3,telugu,gemini_2_5_pro,chain-of-thought,eenadu_business,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_business_3.txt,802b4ed687cd8d21a95a4bccc5b8f77ce09c0958,openai,gpt-4o-mini,1,0.10082006753497347,0.8991799324650265,
4,telugu,gemini_2_5_pro,chain-of-thought,eenadu_cinema,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_cinema_4.txt,206b1d3861a5f33cbda785be02a28e6fee137c09,openai,gpt-4o-mini,1,0.0772020725388601,0.9227979274611399,
5,telugu,gemini_2_5_pro,chain-of-thought,eenadu_sports,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_sports_5.txt,bc8b0047a1cf3e4943ef2e17b2c2571590944659,openai,gpt-4o-mini,1,0.14096016343207354,0.8590398365679265,
7,telugu,gemini_2_5_pro,chain-of-thought,eenadu_cinema,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_cinema_7.txt,adfd4257e054fe8b834042dc77d94b42199c780a,openai,gpt-4o-mini,1,0.2032640949554896,0.7967359050445104,
7,telugu,gemini_2_5_pro,chain-of-thought,eenadu_national,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_national_7.txt,f887eed033ff6d6c11f1165924e423b7de668d60,openai,gpt-4o-mini,1,0.11933174224343675,0.8806682577565632,
9,telugu,gemini_2_5_pro,chain-of-thought,eenadu_national,articles_today/telugu_gemini_2_5_pro_chain-of-thought_eenadu_national_9.txt,2e3f8a953646f0e4105ed4482e404dad3bc19672,openai,gpt-4o-mini,1,0.12934631432545202,0.8706536856745479,
1,telugu,gemma_3_12b_it,chain-of-thought,eenadu_cinema,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_cinema_1.txt,ab73bca482b28323176941fac8f805208682ce00,openai,gpt-4o-mini,1,0.6261089987325729,0.37389100126742714,
1,telugu,gemma_3_12b_it,chain-of-thought,eenadu_national,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_national_1.txt,d742c8314e332737b6c711ebb853dbc865731d8d,openai,gpt-4o-mini,1,0.7138745834595577,0.2861254165404423,
10,telugu,gemma_3_12b_it,chain-of-thought,eenadu_business,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_business_10.txt,624b1266ea38cecae8c2ba092d0d1f2f0365190d,openai,gpt-4o-mini,1,0.6713832642107831,0.3286167357892169,
2,telugu,gemma_3_12b_it,chain-of-thought,eenadu_business,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_business_2.txt,063d599ab4b74d0e2c9c1a3e99169c65ed7b8639,openai,gpt-4o-mini,1,0.1075050709939148,0.8924949290060852,
3,telugu,gemma_3_12b_it,chain-of-thought,eenadu_national,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_national_3.txt,41dc8e0f31570d3680687fe204fbdb87cddece4b,openai,gpt-4o-mini,1,0.07444733420026008,0.9255526657997399,
4,telugu,gemma_3_12b_it,chain-of-thought,eenadu_crime,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_crime_4.txt,999866ff17c1e50484561791f117022efc700145,openai,gpt-4o-mini,1,0.27393785668991755,0.7260621433100825,
6,telugu,gemma_3_12b_it,chain-of-thought,eenadu_national,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_national_6.txt,688833d310a17a8a0c408458d206205e1d29721b,openai,gpt-4o-mini,1,0.07757009345794393,0.922429906542056,
7,telugu,gemma_3_12b_it,chain-of-thought,eenadu_cinema,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_cinema_7.txt,0ebe5c4c7fcf15cfd7dc4904d3c54832c05e78b8,openai,gpt-4o-mini,1,0.39029411764705885,0.6097058823529411,
8,telugu,gemma_3_12b_it,chain-of-thought,eenadu_cinema,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_cinema_8.txt,74ef360c3d400bb1b7fc0a41e0389c2841ac9dd8,openai,gpt-4o-mini,1,0.9407216494845361,0.05927835051546393,
9,telugu,gemma_3_12b_it,chain-of-thought,eenadu_business,articles_today/telugu_gemma_3_12b_it_chain-of-thought_eenadu_business_9.txt,663ecdd0a44aefa5b42bfafe130feaa009c60340,openai,gpt-4o-mini,1,0.13845099383139137,0.8615490061686086,
00198,telugu,gpt_4o,chain-of-thought,eenadu_crime,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_crime_00198.txt,2621dc448f659bb5a5bc1338c5b5012f0ca4d3fb,openai,gpt-4o-mini,1,0.13869537682077265,0.8613046231792274,
00484,telugu,gpt_4o,chain-of-thought,eenadu_cinema,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_cinema_00484.txt,083650bc33b05af94545d1ecfc4dafc71ba35816,openai,gpt-4o-mini,1,0.03765227021040975,0.9623477297895903,
00712,telugu,gpt_4o,chain-of-thought,eenadu_national,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_national_00712.txt,a5013f7b3dd71502ff8272c55da8ed1d71670859,openai,gpt-4o-mini,1,0.1657142857142857,0.8342857142857143,
01424,telugu,gpt_4o,chain-of-thought,eenadu_national,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_national_01424.txt,091b7db69797faba3b6b0cb8c5eab7f5feff8a70,openai,gpt-4o-mini,1,0.18694765465669613,0.8130523453433038,
02476,telugu,gpt_4o,chain-of-thought,eenadu_national,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_national_02476.txt,63114d71763e490af7ca6004b1a2acfaaa8b0e85,openai,gpt-4o-mini,1,0.18765638031693077,0.8123436196830692,
02850,telugu,gpt_4o,chain-of-thought,eenadu_sports,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_sports_02850.txt,b70e504932c74e733cac510b288a72ed178cb3a0,openai,gpt-4o-mini,1,0.11932255581216321,0.8806774441878368,
03333,telugu,gpt_4o,chain-of-thought,eenadu_sports,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_sports_03333.txt,7011d2192f7ab51b906b0ee930133871fad368f9,openai,gpt-4o-mini,1,0.1348628987129267,0.8651371012870733,
05321,telugu,gpt_4o,chain-of-thought,eenadu_crime,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_crime_05321.txt,94d7f3828a48a836571493742baddb5a2a34e01a,openai,gpt-4o-mini,1,0.07756410256410257,0.9224358974358975,
07029,telugu,gpt_4o,chain-of-thought,eenadu_business,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_business_07029.txt,e705910e8c4858897f3594ea24ffdb409695c579,openai,gpt-4o-mini,1,0.19866814650388456,0.8013318534961155,
07212,telugu,gpt_4o,chain-of-thought,eenadu_cinema,articles_today/telugu_gpt_4o_chain-of-thought_eenadu_cinema_07212.txt,c6c56f78cadb56d2437612248c05af16b8efdaf2,openai,gpt-4o-mini,1,0.15634218289085547,0.8436578171091446,
00724,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_sports_00724.txt,26ff0aa684c0b7fe97d0f5e9e39ddfa6d9e03238,openai,gpt-4o-mini,1,0.006548175865294668,0.9934518241347053,
01155,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_cinema,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_cinema_01155.txt,853b21dd250aee85080818b546756d0f65b28f15,openai,gpt-4o-mini,1,0.6906187624750499,0.30938123752495006,
01225,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_cinema,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_cinema_01225.txt,06ad04b94dd91ad7d4819adf5f839613f02f898d,openai,gpt-4o-mini,1,0.7257918552036199,0.2742081447963801,
01302,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_sports_01302.txt,f995677d504a71e62943282f264aad2a0ce7722f,openai,gpt-4o-mini,1,0.7997847147470398,0.20021528525296017,
03097,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_sports_03097.txt,9a80148570c4aec2499ded4b97728c047fb72a93,openai,gpt-4o-mini,1,0.5718157181571816,0.4281842818428184,
03426,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_business,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_business_03426.txt,17e48c51bc68cce06b9bbf3fb4cfa0a30382477a,openai,gpt-4o-mini,1,0.6395348837209303,0.36046511627906974,
05293,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_cinema,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_cinema_05293.txt,912acd9387f3a0ffc1c6b106b1e923dd851dfcb6,openai,gpt-4o-mini,1,0.12095400340715502,0.879045996592845,
05965,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_sports,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_sports_05965.txt,862c0a2978cbd497c3ecfd1796909fcd691bb72e,openai,gpt-4o-mini,1,0.5073126142595978,0.49268738574040216,
06270,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_business,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_business_06270.txt,ba803320aa7d389d44e56adecc5022de46c1aaea,openai,gpt-4o-mini,1,0.8572895277207392,0.1427104722792608,
07011,telugu,mistralai_Mistral_7B_Instruct_v0_2,chain-of-thought,eenadu_business,articles_today/telugu_mistralai_Mistral_7B_Instruct_v0_2_chain-of-thought_eenadu_business_07011.txt,6c941b1b58c7860ce2c08a5ea81a9349a521b434,openai,gpt-4o-mini,1,0.5571293673276676,0.4428706326723324,
1,telugu,gemini_2_5_flash,few-shot,eenadu_sports,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_sports_1.txt,32356ae0e123f40a409ae86d035b2acee5c11ee5,openai,gpt-4o-mini,1,0.11787819253438114,0.8821218074656189,
11,telugu,gemini_2_5_flash,few-shot,eenadu_business,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_business_11.txt,f97cff4adedd2e87e9dd372be9ce73b9f3496d6b,openai,gpt-4o-mini,1,0.23655913978494625,0.7634408602150538,
11,telugu,gemini_2_5_flash,few-shot,eenadu_sports,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_sports_11.txt,cd99ef2906229b6b17d246bc0705891154b6e821,openai,gpt-4o-mini,1,0.18305084745762712,0.8169491525423729,
12,telugu,gemini_2_5_flash,few-shot,eenadu_national,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_national_12.txt,0383a9334aca2da733f639a23b1fa702dad4a711,openai,gpt-4o-mini,1,0.124,0.876,
14,telugu,gemini_2_5_flash,few-shot,eenadu_national,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_national_14.txt,67108e2ace69e2a6c922eb07e0aeb4af4f0de2c1,openai,gpt-4o-mini,1,0.10646153846153845,0.8935384615384615,
2,telugu,gemini_2_5_flash,few-shot,eenadu_sports,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_sports_2.txt,809bd61a6035c2a2ded043c570a211a765fb3b6d,openai,gpt-4o-mini,1,0.24022346368715083,0.7597765363128491,
3,telugu,gemini_2_5_flash,few-shot,eenadu_business,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_business_3.txt,c6083a05983f19d0afe3cd1b26c9f8f51ea9f467,openai,gpt-4o-mini,1,0.11847672778561354,0.8815232722143864,
5,telugu,gemini_2_5_flash,few-shot,eenadu_cinema,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_cinema_5.txt,370fafae04a6406bc5d124abebf3b84ddd065c61,openai,gpt-4o-mini,1,0.18909991742361684,0.8109000825763831,
6,telugu,gemini_2_5_flash,few-shot,eenadu_crime,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_crime_6.txt,3b00f9d0e5f8fee6d039bf7bfcedade804c52172,openai,gpt-4o-mini,1,0.24268502581755594,0.7573149741824441,
9,telugu,gemini_2_5_flash,few-shot,eenadu_crime,articles_today/telugu_gemini_2_5_flash_few-shot_eenadu_crime_9.txt,68ffe56ea3276c3065dab02b83e0072f491c7ed4,openai,gpt-4o-mini,1,0.16161616161616163,0.8383838383838383,
10,telugu,gemini_2_5_pro,few-shot,eenadu_crime,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_crime_10.txt,9497a622e955d9cf03b4854dceb7a115e3a0364f,openai,gpt-4o-mini,1,0.087890625,0.912109375,
12,telugu,gemini_2_5_pro,few-shot,eenadu_business,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_business_12.txt,c8f0f1bb2bbfaef446b0aab60dcf4ac98d1a8791,openai,gpt-4o-mini,1,0.14014251781472684,0.8598574821852731,
14,telugu,gemini_2_5_pro,few-shot,eenadu_national,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_national_14.txt,d575259bd7923709ff7c0e5855e8e1b327320d06,openai,gpt-4o-mini,1,0.1448382126348228,0.8551617873651772,
17,telugu,gemini_2_5_pro,few-shot,eenadu_sports,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_sports_17.txt,b2638572a1b4c8631278f554d92878c5efc8d39f,openai,gpt-4o-mini,1,0.14340588988476313,0.8565941101152369,
2,telugu,gemini_2_5_pro,few-shot,eenadu_national,articles_today/telugu_gemini_2_5_pro_few-shot_eenadu_national_2.txt,8e4f92e5973c75182c9c46ab3b71f065267873f4,openai,gpt-4o-mini,1,0.19234116623150566,0.8076588337684943,
